org/argouml/util/logging/SimpleTimer.java;true;$true;$true;1;134
org/argouml/util/CollectionUtil.java;true;$true;$true;1;72
org/argouml/util/CustomSeparator.java;true;$true;$true;1;180
org/argouml/util/Predicate.java;true;$true;$true;1;44
org/argouml/util/FileConstants.java;true;$true;$true;1;52
org/argouml/util/IteratorEnumeration.java;true;$true;$true;1;59
org/argouml/util/ThreadUtils.java;true;$true;$true;1;45
org/argouml/util/PredicateStringMatch.java;true;$true;$true;1;94
org/argouml/util/osdep/StartBrowser.java;true;$true;$true;1;105
org/argouml/util/osdep/StartBrowser.java;true;LOGGING;LOGGING;31;33
org/argouml/util/osdep/StartBrowser.java;true;LOGGING;LOGGING;41;44
org/argouml/util/osdep/StartBrowser.java;true;LOGGING;LOGGING;70;74
org/argouml/util/osdep/StartBrowser.java;true;LOGGING;LOGGING;88;90
org/argouml/util/osdep/OsUtil.java;true;$true;$true;1;79
org/argouml/util/osdep/OSXAdapter.java;true;$true;$true;1;312
org/argouml/util/osdep/OSXAdapter.java;true;LOGGING;LOGGING;65;67
org/argouml/util/osdep/OSXAdapter.java;true;LOGGING;LOGGING;89;91
org/argouml/util/osdep/OSXAdapter.java;true;LOGGING;LOGGING;129;131
org/argouml/util/osdep/OSXAdapter.java;true;LOGGING;LOGGING;154;156
org/argouml/util/osdep/OSXAdapter.java;true;LOGGING;LOGGING;208;210
org/argouml/util/osdep/OSXAdapter.java;true;LOGGING;LOGGING;213;215
org/argouml/util/osdep/OSXAdapter.java;true;LOGGING;LOGGING;304;307
org/argouml/util/PredicateGefWrapper.java;true;$true;$true;1;59
org/argouml/util/IItemUID.java;true;$true;$true;1;49
org/argouml/util/ToolBarUtility.java;true;$true;$true;1;206
org/argouml/util/ToolBarUtility.java;true;LOGGING;LOGGING;36;38
org/argouml/util/ToolBarUtility.java;true;LOGGING;LOGGING;52;54
org/argouml/util/ToolBarUtility.java;true;LOGGING;LOGGING;172;175
org/argouml/util/ToolBarUtility.java;true;LOGGING;LOGGING;195;200
org/argouml/util/MyTokenizer.java;true;$true;$true;1;759
org/argouml/util/Tools.java;true;$true;$true;1;221
org/argouml/util/Tools.java;true;LOGGING;LOGGING;35;37
org/argouml/util/Tools.java;true;LOGGING;LOGGING;46;51
org/argouml/util/Tools.java;true;LOGGING;LOGGING;106;108
org/argouml/util/Tools.java;true;LOGGING;LOGGING;182;201
org/argouml/util/SingleElementIterator.java;true;$true;$true;1;67
org/argouml/util/KeyEventUtils.java;true;$true;$true;1;237
org/argouml/util/ItemUID.java;true;$true;$true;1;334
org/argouml/util/ItemUID.java;true;LOGGING;LOGGING;30;32
org/argouml/util/ItemUID.java;true;LOGGING;LOGGING;78;83
org/argouml/util/ItemUID.java;true;LOGGING;LOGGING;194;198
org/argouml/util/ItemUID.java;true;LOGGING;LOGGING;206;209
org/argouml/util/ItemUID.java;true;LOGGING;LOGGING;218;221
org/argouml/util/ItemUID.java;true;LOGGING;LOGGING;229;233
org/argouml/util/ItemUID.java;true;LOGGING;LOGGING;237;241
org/argouml/util/ItemUID.java;true;LOGGING;LOGGING;251;256
org/argouml/util/ItemUID.java;true;LOGGING;LOGGING;304;307
org/argouml/util/ItemUID.java;true;LOGGING;LOGGING;315;319
org/argouml/util/ItemUID.java;true;LOGGING;LOGGING;323;326
org/argouml/util/EnumerationIterator.java;true;$true;$true;1;55
org/argouml/util/ChildGenerator.java;true;$true;$true;1;52
org/argouml/util/SuffixFilter.java;true;$true;$true;1;146
org/argouml/util/PredicateTrue.java;true;$true;$true;1;52
org/argouml/util/ArgoFrame.java;true;$true;$true;1;109
org/argouml/util/ArgoFrame.java;true;LOGGING;LOGGING;32;34
org/argouml/util/ArgoFrame.java;true;LOGGING;LOGGING;49;51
org/argouml/util/ArgoFrame.java;true;LOGGING;LOGGING;77;80
org/argouml/util/ArgoFrame.java;true;LOGGING;LOGGING;87;92
org/argouml/util/PredicateEquals.java;true;$true;$true;1;51
org/argouml/util/PredicateType.java;true;$true;$true;1;105
org/argouml/persistence/XMLTokenTableBase.java;true;$true;$true;1;143
org/argouml/persistence/XMLTokenTableBase.java;true;LOGGING;LOGGING;29;31
org/argouml/persistence/XMLTokenTableBase.java;true;LOGGING;LOGGING;39;41
org/argouml/persistence/XMLTokenTableBase.java;true;LOGGING;LOGGING;77;79
org/argouml/persistence/XMLTokenTableBase.java;true;LOGGING;LOGGING;112;115
org/argouml/persistence/XMLTokenTableBase.java;true;LOGGING;LOGGING;122;125
org/argouml/persistence/XmiInputStream.java;true;$true;$true;1;248
org/argouml/persistence/XmiExtensionParser.java;true;$true;$true;1;30
org/argouml/persistence/OpenException.java;true;$true;$true;1;106
org/argouml/persistence/PgmlUtility.java;true;$true;$true;1;185
org/argouml/persistence/ProfileConfigurationFilePersister.java;true;$true;$true;1;545
org/argouml/persistence/ProfileConfigurationFilePersister.java;true;LOGGING;LOGGING;41;43
org/argouml/persistence/ProfileConfigurationFilePersister.java;true;LOGGING;LOGGING;67;70
org/argouml/persistence/ProfileConfigurationFilePersister.java;true;LOGGING;LOGGING;152;155
org/argouml/persistence/ProfileConfigurationFilePersister.java;true;LOGGING;LOGGING;284;287
org/argouml/persistence/ProfileConfigurationFilePersister.java;true;LOGGING;LOGGING;338;341
org/argouml/persistence/ProfileConfigurationFilePersister.java;true;LOGGING;LOGGING;346;348
org/argouml/persistence/ProfileConfigurationFilePersister.java;true;LOGGING;LOGGING;381;383
org/argouml/persistence/ProfileConfigurationFilePersister.java;true;LOGGING;LOGGING;393;398
org/argouml/persistence/ProfileConfigurationFilePersister.java;true;LOGGING;LOGGING;407;409
org/argouml/persistence/ProfileConfigurationFilePersister.java;true;LOGGING;LOGGING;412;416
org/argouml/persistence/ProfileConfigurationFilePersister.java;true;LOGGING;LOGGING;441;446
org/argouml/persistence/ProfileConfigurationFilePersister.java;true;LOGGING;LOGGING;455;457
org/argouml/persistence/ProfileConfigurationFilePersister.java;true;LOGGING;LOGGING;482;485
org/argouml/persistence/ProfileConfigurationFilePersister.java;true;LOGGING;LOGGING;491;494
org/argouml/persistence/ZargoFilePersister.java;true;$true;$true;1;672
org/argouml/persistence/ZargoFilePersister.java;true;LOGGING;LOGGING;49;51
org/argouml/persistence/ZargoFilePersister.java;true;LOGGING;LOGGING;71;77
org/argouml/persistence/ZargoFilePersister.java;true;LOGGING;LOGGING;119;122
org/argouml/persistence/ZargoFilePersister.java;true;LOGGING;LOGGING;152;158
org/argouml/persistence/ZargoFilePersister.java;true;LOGGING;LOGGING;183;185
org/argouml/persistence/ZargoFilePersister.java;true;LOGGING;LOGGING;207;209
org/argouml/persistence/ZargoFilePersister.java;true;LOGGING;LOGGING;252;254
org/argouml/persistence/ZargoFilePersister.java;true;LOGGING;LOGGING;285;287
org/argouml/persistence/ZargoFilePersister.java;true;LOGGING;LOGGING;304;308
org/argouml/persistence/ZargoFilePersister.java;true;LOGGING;LOGGING;340;344
org/argouml/persistence/ZargoFilePersister.java;true;LOGGING;LOGGING;376;378
org/argouml/persistence/ZargoFilePersister.java;true;LOGGING;LOGGING;422;424
org/argouml/persistence/ZargoFilePersister.java;true;LOGGING;LOGGING;432;435
org/argouml/persistence/ZargoFilePersister.java;true;LOGGING;LOGGING;452;456
org/argouml/persistence/ZargoFilePersister.java;true;LOGGING;LOGGING;545;552
org/argouml/persistence/ZargoFilePersister.java;true;~LOGGING;~LOGGING;553;554
org/argouml/persistence/PersistenceException.java;true;$true;$true;1;70
org/argouml/persistence/TodoListMemberFilePersister.java;true;COGNITIVE;COGNITIVE;1;141
org/argouml/persistence/TodoListMemberFilePersister.java;true;LOGGING;COGNITIVE && LOGGING;40;42
org/argouml/persistence/TodoListMemberFilePersister.java;true;LOGGING;COGNITIVE && LOGGING;58;62
org/argouml/persistence/SaveException.java;true;$true;$true;1;63
org/argouml/persistence/UmlVersionException.java;true;$true;$true;1;45
org/argouml/persistence/ArgoTokenTable.java;true;$true;$true;1;184
org/argouml/persistence/MemberFilePersister.java;true;$true;$true;1;125
org/argouml/persistence/PGMLStackParser.java;true;$true;$true;1;724
org/argouml/persistence/PGMLStackParser.java;true;LOGGING;LOGGING;38;40
org/argouml/persistence/PGMLStackParser.java;true;LOGGING;LOGGING;74;76
org/argouml/persistence/PGMLStackParser.java;true;LOGGING;LOGGING;166;171
org/argouml/persistence/PGMLStackParser.java;true;LOGGING;LOGGING;252;255
org/argouml/persistence/PGMLStackParser.java;true;LOGGING;LOGGING;269;274
org/argouml/persistence/PGMLStackParser.java;true;LOGGING;LOGGING;424;429
org/argouml/persistence/PGMLStackParser.java;true;LOGGING;LOGGING;501;503
org/argouml/persistence/PGMLStackParser.java;true;LOGGING;LOGGING;684;687
org/argouml/persistence/DiagramMemberFilePersister.java;true;$true;$true;1;172
org/argouml/persistence/DiagramMemberFilePersister.java;true;LOGGING;LOGGING;36;38
org/argouml/persistence/DiagramMemberFilePersister.java;true;LOGGING;LOGGING;55;61
org/argouml/persistence/DiagramMemberFilePersister.java;true;LOGGING;LOGGING;87;89
org/argouml/persistence/OffenderXMLHelper.java;true;COGNITIVE;COGNITIVE;1;71
org/argouml/persistence/PrivateHandler.java;true;$true;$true;1;454
org/argouml/persistence/PrivateHandler.java;true;LOGGING;LOGGING;28;30
org/argouml/persistence/PrivateHandler.java;true;LOGGING;LOGGING;57;62
org/argouml/persistence/PrivateHandler.java;true;LOGGING;LOGGING;216;224
org/argouml/persistence/PrivateHandler.java;true;LOGGING;LOGGING;230;241
org/argouml/persistence/PrivateHandler.java;true;LOGGING;LOGGING;271;275
org/argouml/persistence/PrivateHandler.java;true;LOGGING;LOGGING;293;298
org/argouml/persistence/OldModelMemberFilePersister.java;true;$true;$true;1;35
org/argouml/persistence/PersistenceManager.java;true;$true;$true;1;500
org/argouml/persistence/XmlInputStream.java;true;$true;$true;1;392
org/argouml/persistence/XmlInputStream.java;true;LOGGING;LOGGING;36;38
org/argouml/persistence/XmlInputStream.java;true;LOGGING;LOGGING;69;75
org/argouml/persistence/XmlInputStream.java;true;LOGGING;LOGGING;298;302
org/argouml/persistence/XMLElement.java;true;$true;$true;1;139
org/argouml/persistence/UmlFilePersister.java;true;$true;$true;1;868
org/argouml/persistence/UmlFilePersister.java;true;LOGGING;LOGGING;62;64
org/argouml/persistence/UmlFilePersister.java;true;LOGGING;LOGGING;100;106
org/argouml/persistence/UmlFilePersister.java;true;LOGGING;LOGGING;178;182
org/argouml/persistence/UmlFilePersister.java;true;LOGGING;LOGGING;200;202
org/argouml/persistence/UmlFilePersister.java;true;LOGGING;LOGGING;275;280
org/argouml/persistence/UmlFilePersister.java;true;LOGGING;LOGGING;331;333
org/argouml/persistence/UmlFilePersister.java;true;LOGGING;LOGGING;348;351
org/argouml/persistence/UmlFilePersister.java;true;LOGGING;LOGGING;356;361
org/argouml/persistence/UmlFilePersister.java;true;LOGGING;LOGGING;382;384
org/argouml/persistence/UmlFilePersister.java;true;LOGGING;LOGGING;389;393
org/argouml/persistence/UmlFilePersister.java;true;LOGGING;LOGGING;464;466
org/argouml/persistence/ZipFilePersister.java;true;$true;$true;1;278
org/argouml/persistence/ZipFilePersister.java;true;LOGGING;LOGGING;39;41
org/argouml/persistence/ZipFilePersister.java;true;LOGGING;LOGGING;58;64
org/argouml/persistence/ZipFilePersister.java;true;LOGGING;LOGGING;108;111
org/argouml/persistence/ZipFilePersister.java;true;LOGGING;LOGGING;143;150
org/argouml/persistence/ZipFilePersister.java;true;LOGGING;LOGGING;171;173
org/argouml/persistence/ZipFilePersister.java;true;LOGGING;LOGGING;193;195
org/argouml/persistence/ZipFilePersister.java;true;LOGGING;LOGGING;205;208
org/argouml/persistence/VersionException.java;true;$true;$true;1;41
org/argouml/persistence/OldZargoFilePersister.java;true;$true;$true;1;266
org/argouml/persistence/OldZargoFilePersister.java;true;LOGGING;LOGGING;39;41
org/argouml/persistence/OldZargoFilePersister.java;true;LOGGING;LOGGING;58;64
org/argouml/persistence/OldZargoFilePersister.java;true;LOGGING;LOGGING;164;170
org/argouml/persistence/OldZargoFilePersister.java;true;LOGGING;LOGGING;191;197
org/argouml/persistence/OldZargoFilePersister.java;true;LOGGING;LOGGING;226;228
org/argouml/persistence/OldZargoFilePersister.java;true;LOGGING;LOGGING;248;250
org/argouml/persistence/XmiFormatException.java;true;$true;$true;1;54
org/argouml/persistence/ProjectFileView.java;true;$true;$true;1;76
org/argouml/persistence/TodoTokenTable.java;true;COGNITIVE;COGNITIVE;1;112
org/argouml/persistence/ArgoParser.java;true;$true;$true;1;544
org/argouml/persistence/ArgoParser.java;true;LOGGING;LOGGING;31;33
org/argouml/persistence/ArgoParser.java;true;LOGGING;LOGGING;47;52
org/argouml/persistence/ArgoParser.java;true;LOGGING;LOGGING;92;94
org/argouml/persistence/ArgoParser.java;true;LOGGING;LOGGING;118;120
org/argouml/persistence/ArgoParser.java;true;LOGGING;LOGGING;127;131
org/argouml/persistence/ArgoParser.java;true;LOGGING;LOGGING;138;144
org/argouml/persistence/ArgoParser.java;true;LOGGING;LOGGING;169;174
org/argouml/persistence/ArgoParser.java;true;LOGGING;LOGGING;187;192
org/argouml/persistence/ArgoParser.java;true;LOGGING;LOGGING;204;209
org/argouml/persistence/ArgoParser.java;true;LOGGING;LOGGING;285;290
org/argouml/persistence/ArgoParser.java;true;LOGGING;LOGGING;503;505
org/argouml/persistence/TodoParser.java;true;COGNITIVE;COGNITIVE;1;502
org/argouml/persistence/TodoParser.java;true;LOGGING;COGNITIVE && LOGGING;33;35
org/argouml/persistence/TodoParser.java;true;LOGGING;COGNITIVE && LOGGING;53;58
org/argouml/persistence/TodoParser.java;true;LOGGING;COGNITIVE && LOGGING;110;114
org/argouml/persistence/TodoParser.java;true;LOGGING;COGNITIVE && LOGGING;160;163
org/argouml/persistence/TodoParser.java;true;LOGGING;COGNITIVE && LOGGING;168;170
org/argouml/persistence/TodoParser.java;true;LOGGING;COGNITIVE && LOGGING;225;229
org/argouml/persistence/XmiFilePersister.java;true;$true;$true;1;390
org/argouml/persistence/XmiFilePersister.java;true;LOGGING;LOGGING;38;40
org/argouml/persistence/XmiFilePersister.java;true;COGNITIVE;COGNITIVE;48;50
org/argouml/persistence/XmiFilePersister.java;true;LOGGING;LOGGING;62;68
org/argouml/persistence/XmiFilePersister.java;true;COGNITIVE;COGNITIVE;72;74
org/argouml/persistence/XmiFilePersister.java;true;LOGGING;LOGGING;157;159
org/argouml/persistence/XmiFilePersister.java;true;LOGGING;LOGGING;196;203
org/argouml/persistence/XmiFilePersister.java;true;LOGGING;LOGGING;236;239
org/argouml/persistence/XmiFilePersister.java;true;LOGGING;LOGGING;252;255
org/argouml/persistence/XmiFilePersister.java;true;COGNITIVE;COGNITIVE;321;326
org/argouml/persistence/XmiFilePersister.java;true;LOGGING;LOGGING;339;341
org/argouml/persistence/XmiFilePersister.java;true;COGNITIVE;COGNITIVE;351;355
org/argouml/persistence/XmiFilePersister.java;true;LOGGING;LOGGING;358;360
org/argouml/persistence/XmiFilePersister.java;true;COGNITIVE;COGNITIVE;371;387
org/argouml/persistence/XmiFilePersister.java;true;LOGGING;COGNITIVE && LOGGING;375;378
org/argouml/persistence/ToDoItemXMLHelper.java;true;COGNITIVE;COGNITIVE;1;128
org/argouml/persistence/ResolvedCriticXMLHelper.java;true;COGNITIVE;COGNITIVE;1;104
org/argouml/persistence/AbstractFilePersister.java;true;$true;$true;1;503
org/argouml/persistence/AbstractFilePersister.java;true;LOGGING;LOGGING;38;40
org/argouml/persistence/AbstractFilePersister.java;true;COGNITIVE;COGNITIVE;48;50
org/argouml/persistence/AbstractFilePersister.java;true;LOGGING;LOGGING;62;65
org/argouml/persistence/AbstractFilePersister.java;true;COGNITIVE;COGNITIVE;86;90
org/argouml/persistence/AbstractFilePersister.java;true;LOGGING;LOGGING;405;407
org/argouml/persistence/AbstractFilePersister.java;true;LOGGING;LOGGING;411;413
org/argouml/persistence/ProjectFilePersister.java;true;$true;$true;1;70
org/argouml/persistence/SAXParserBase.java;true;$true;$true;1;384
org/argouml/persistence/SAXParserBase.java;true;LOGGING;LOGGING;37;39
org/argouml/persistence/SAXParserBase.java;true;LOGGING;LOGGING;51;56
org/argouml/persistence/SAXParserBase.java;true;LOGGING;LOGGING;67;72
org/argouml/persistence/SAXParserBase.java;true;LOGGING;LOGGING;160;165
org/argouml/persistence/SAXParserBase.java;true;LOGGING;LOGGING;203;215
org/argouml/persistence/SAXParserBase.java;true;LOGGING;LOGGING;248;259
org/argouml/persistence/SAXParserBase.java;true;LOGGING;LOGGING;314;317
org/argouml/persistence/SAXParserBase.java;true;LOGGING;LOGGING;363;368
org/argouml/persistence/SAXParserBase.java;true;LOGGING;LOGGING;376;381
org/argouml/persistence/ModelMemberFilePersister.java;true;$true;$true;1;433
org/argouml/persistence/ModelMemberFilePersister.java;true;LOGGING;LOGGING;37;39
org/argouml/persistence/ModelMemberFilePersister.java;true;LOGGING;LOGGING;64;70
org/argouml/persistence/ModelMemberFilePersister.java;true;LOGGING;LOGGING;122;124
org/argouml/persistence/ModelMemberFilePersister.java;true;LOGGING;LOGGING;181;184
org/argouml/persistence/ModelMemberFilePersister.java;true;LOGGING;LOGGING;222;226
org/argouml/persistence/ModelMemberFilePersister.java;true;LOGGING;LOGGING;284;288
org/argouml/persistence/ModelMemberFilePersister.java;true;LOGGING;LOGGING;305;308
org/argouml/persistence/ModelMemberFilePersister.java;true;ACTIVITYDIAGRAM;ACTIVITYDIAGRAM;367;382
org/argouml/persistence/ModelMemberFilePersister.java;true;LOGGING;ACTIVITYDIAGRAM && LOGGING;371;376
org/argouml/persistence/ModelMemberFilePersister.java;true;STATEDIAGRAM;STATEDIAGRAM;384;396
org/argouml/persistence/ModelMemberFilePersister.java;true;LOGGING;STATEDIAGRAM && LOGGING;385;390
org/argouml/persistence/ModelMemberFilePersister.java;true;ACTIVITYDIAGRAM;ACTIVITYDIAGRAM;398;399
org/argouml/persistence/FigEdgeHandler.java;true;$true;$true;1;117
org/argouml/persistence/XmlFilePersister.java;true;$true;$true;1;53
org/argouml/moduleloader/DetailsTabProvider.java;true;$true;$true;1;43
org/argouml/moduleloader/InitModuleLoader.java;true;$true;$true;1;62
org/argouml/moduleloader/ModuleInterface.java;true;$true;$true;1;126
org/argouml/moduleloader/ModuleLoader2.java;true;$true;$true;1;1020
org/argouml/moduleloader/ModuleLoader2.java;true;LOGGING;LOGGING;50;52
org/argouml/moduleloader/ModuleLoader2.java;true;LOGGING;LOGGING;71;76
org/argouml/moduleloader/ModuleLoader2.java;true;LOGGING;LOGGING;337;341
org/argouml/moduleloader/ModuleLoader2.java;true;LOGGING;LOGGING;353;357
org/argouml/moduleloader/ModuleLoader2.java;true;LOGGING;LOGGING;388;397
org/argouml/moduleloader/ModuleLoader2.java;true;SEQUENCEDIAGRAM;SEQUENCEDIAGRAM;449;473
org/argouml/moduleloader/ModuleLoader2.java;true;LOGGING;SEQUENCEDIAGRAM && LOGGING;466;469
org/argouml/moduleloader/ModuleLoader2.java;true;LOGGING;LOGGING;511;514
org/argouml/moduleloader/ModuleLoader2.java;true;LOGGING;LOGGING;528;533
org/argouml/moduleloader/ModuleLoader2.java;true;LOGGING;LOGGING;536;539
org/argouml/moduleloader/ModuleLoader2.java;true;LOGGING;LOGGING;594;597
org/argouml/moduleloader/ModuleLoader2.java;true;LOGGING;LOGGING;603;606
org/argouml/moduleloader/ModuleLoader2.java;true;LOGGING;LOGGING;626;629
org/argouml/moduleloader/ModuleLoader2.java;true;LOGGING;LOGGING;635;637
org/argouml/moduleloader/ModuleLoader2.java;true;LOGGING;LOGGING;648;651
